transaction_id,product_name,category,price,quantity,total_value,city,status,date,customer_id
TRX0061048,Puzzle 1000 pcs,Toys,107815,2,215630,Tangerang,completed,2024-08-24,CUST022923
TRX0061049,Jump Rope Speed,Sports,97580,5,487900,Semarang,completed,2024-08-04,CUST014556
TRX0061050,Moisturizer Aloe,Beauty,166598,4,666392,Medan,completed,2024-08-04,CUST046981
TRX0061051,Pot Keramik Set,Home & Garden,250221,1,250221,Makassar,completed,2024-10-16,CUST003164
TRX0061052,TWS Earbuds,Electronics,486395,1,486395,Surabaya,returned,2024-03-01,CUST026304
TRX0061053,Talenan Kayu,Home & Garden,77499,5,387495,Makassar,completed,2024-09-25,CUST024349
TRX0061054,Protein Bar Box,Food & Beverage,180054,4,720216,Bandung,cancelled,2024-02-08,CUST037133
TRX0061055,Lip Cream Matte,Beauty,86566,2,173132,Makassar,completed,2024-03-07,CUST019421
TRX0061056,Powerbank 20K,Electronics,318022,4,1272088,Palembang,completed,2024-10-09,CUST037614
TRX0061057,Komik Manga Vol 1,Books,74362,1,74362,Semarang,completed,2024-02-09,CUST047156
TRX0061058,Masker Wajah Sheet,Beauty,41715,1,41715,Bandung,completed,2024-08-27,CUST029732
TRX0061059,Tas Gym Waterproof,Sports,272096,1,272096,Bandung,completed,2024-01-18,CUST036982
TRX0061060,Matras Yoga 6mm,Sports,154434,2,308868,Jakarta,cancelled,2024-01-11,CUST035879
TRX0061061,Masker Wajah Sheet,Beauty,45540,5,227700,Semarang,completed,2024-04-06,CUST030589
TRX0061062,Powerbank 20K,Electronics,289113,5,1445565,Medan,completed,2024-12-08,CUST047941
TRX0061063,Lampu LED Strip,Home & Garden,83146,5,415730,Jakarta,cancelled,2024-03-18,CUST026939
TRX0061064,"Smart TV 43""",Electronics,4347949,2,8695898,Surabaya,completed,2024-02-18,CUST030365
TRX0061065,Protein Bar Box,Food & Beverage,184660,2,369320,Medan,cancelled,2024-08-20,CUST029514
TRX0061066,Powerbank 20K,Electronics,268105,4,1072420,Tangerang,completed,2024-12-07,CUST035506
TRX0061067,Granola Homemade,Food & Beverage,76067,1,76067,Tangerang,cancelled,2024-08-16,CUST004108
TRX0061068,Playdough Set,Toys,89426,5,447130,Bandung,completed,2024-04-14,CUST023570
TRX0061069,Sepatu Lari Pro,Sports,742524,1,742524,Bandung,completed,2024-04-06,CUST040493
TRX0061070,Pot Keramik Set,Home & Garden,227621,2,455242,Depok,completed,2024-07-05,CUST006447
TRX0061071,Playdough Set,Toys,104437,2,208874,Medan,completed,2024-03-25,CUST003852
TRX0061072,Madu Asli 500ml,Food & Beverage,130911,4,523644,Makassar,completed,2024-10-19,CUST028426
TRX0061073,Tanaman Monstera,Home & Garden,127651,4,510604,Bandung,completed,2024-01-22,CUST007504
TRX0061074,Playdough Set,Toys,98759,5,493795,Depok,returned,2024-08-17,CUST017299
TRX0061075,"Smart TV 43""",Electronics,4419216,4,17676864,Palembang,completed,2024-08-19,CUST000420
TRX0061076,Komik Manga Vol 1,Books,61192,5,305960,Semarang,completed,2024-04-01,CUST022133
TRX0061077,Lip Cream Matte,Beauty,66887,4,267548,Bekasi,completed,2024-09-17,CUST045235
TRX0061078,Lampu LED Strip,Home & Garden,83029,1,83029,Medan,completed,2024-06-27,CUST010687
TRX0061079,Lip Cream Matte,Beauty,71365,2,142730,Bandung,completed,2024-12-26,CUST044893
TRX0061080,Rich Dad Poor Dad,Books,103115,3,309345,Tangerang,returned,2024-09-16,CUST044411
TRX0061081,Kemeja Flannel,Fashion,198302,2,396604,Semarang,completed,2024-12-27,CUST047774
TRX0061082,Protein Bar Box,Food & Beverage,217576,1,217576,Bekasi,completed,2024-09-15,CUST025148
TRX0061083,Moisturizer Aloe,Beauty,156298,2,312596,Bandung,completed,2024-09-28,CUST042855
TRX0061084,Granola Homemade,Food & Beverage,75436,3,226308,Bekasi,completed,2024-08-24,CUST018191
TRX0061085,Moisturizer Aloe,Beauty,145844,3,437532,Palembang,cancelled,2024-04-16,CUST037350
TRX0061086,Madu Asli 500ml,Food & Beverage,125855,2,251710,Surabaya,completed,2024-08-19,CUST028164
TRX0061087,Tanaman Monstera,Home & Garden,146258,5,731290,Bekasi,returned,2024-03-22,CUST049804
TRX0061088,Komik Manga Vol 1,Books,63026,4,252104,Bandung,completed,2024-01-02,CUST026630
TRX0061089,Madu Asli 500ml,Food & Beverage,116306,4,465224,Jakarta,completed,2024-05-03,CUST020764
TRX0061090,Green Tea Premium,Food & Beverage,54904,5,274520,Bekasi,completed,2024-08-03,CUST000091
TRX0061091,Laptop UltraBook,Electronics,7401976,4,29607904,Semarang,completed,2024-08-28,CUST016339
TRX0061092,Protein Bar Box,Food & Beverage,191160,3,573480,Semarang,returned,2024-10-01,CUST029136
TRX0061093,Smartphone X12,Electronics,3366485,1,3366485,Makassar,completed,2024-05-13,CUST003275
TRX0061094,Novel Bestseller,Books,90145,2,180290,Makassar,completed,2024-07-20,CUST019500
TRX0061095,Puzzle 1000 pcs,Toys,118960,5,594800,Tangerang,completed,2024-04-23,CUST020293
TRX0061096,Tas Ransel Kulit,Fashion,504304,1,504304,Tangerang,completed,2024-02-18,CUST049980
TRX0061097,Serum Vitamin C,Beauty,268598,3,805794,Medan,completed,2024-02-12,CUST011447
TRX0061098,TWS Earbuds,Electronics,431255,4,1725020,Bekasi,completed,2024-07-07,CUST020058
TRX0061099,Buku Pemrograman Py,Books,140394,3,421182,Palembang,returned,2024-08-30,CUST048285
TRX0061100,Green Tea Premium,Food & Beverage,60620,5,303100,Tangerang,completed,2024-04-22,CUST024775
TRX0061101,"Smart TV 43""",Electronics,4691697,2,9383394,Medan,completed,2024-10-12,CUST013500
TRX0061102,Dumbbell 5kg Pair,Sports,318406,3,955218,Bekasi,cancelled,2024-12-06,CUST034133
TRX0061103,Playdough Set,Toys,104341,3,313023,Surabaya,completed,2024-03-07,CUST020189
TRX0061104,Atomic Habits ID,Books,132132,2,264264,Tangerang,returned,2024-03-29,CUST041110
TRX0061105,Tas Ransel Kulit,Fashion,500655,1,500655,Depok,completed,2024-04-21,CUST035999
TRX0061106,Rich Dad Poor Dad,Books,101010,4,404040,Bekasi,completed,2024-01-28,CUST025296
TRX0061107,RC Car Offroad,Toys,395670,5,1978350,Bekasi,completed,2024-12-30,CUST006525
TRX0061108,Novel Bestseller,Books,97401,4,389604,Palembang,cancelled,2024-05-26,CUST029724
TRX0061109,Masker Wajah Sheet,Beauty,47833,4,191332,Bekasi,returned,2024-11-11,CUST009103
TRX0061110,Sneakers Canvas,Fashion,338383,3,1015149,Bekasi,completed,2024-08-21,CUST029837
TRX0061111,Matras Yoga 6mm,Sports,197023,1,197023,Bandung,completed,2024-08-09,CUST019572
TRX0061112,Celana Chino,Fashion,277169,1,277169,Medan,completed,2024-10-21,CUST029105
TRX0061113,Lampu LED Strip,Home & Garden,97660,3,292980,Makassar,completed,2024-08-26,CUST001817
TRX0061114,Tanaman Monstera,Home & Garden,124642,4,498568,Tangerang,returned,2024-07-26,CUST035373
TRX0061115,Novel Bestseller,Books,98705,1,98705,Depok,returned,2024-11-09,CUST044118
TRX0061116,Dumbbell 5kg Pair,Sports,341545,2,683090,Semarang,completed,2024-08-16,CUST000983
TRX0061117,Air Purifier Mini,Home & Garden,619759,2,1239518,Bekasi,completed,2024-10-27,CUST025682
TRX0061118,Tanaman Monstera,Home & Garden,146040,4,584160,Palembang,completed,2024-04-21,CUST040391
TRX0061119,Protein Bar Box,Food & Beverage,205196,1,205196,Surabaya,completed,2024-04-02,CUST008763
TRX0061120,Smartphone X12,Electronics,3542231,2,7084462,Semarang,completed,2024-02-28,CUST011144
TRX0061121,Kemeja Flannel,Fashion,223287,5,1116435,Bandung,completed,2024-09-20,CUST008159
TRX0061122,Madu Asli 500ml,Food & Beverage,135615,1,135615,Palembang,completed,2024-12-24,CUST022807
TRX0061123,Lip Cream Matte,Beauty,71399,2,142798,Tangerang,completed,2024-09-02,CUST028525
TRX0061124,Tas Gym Waterproof,Sports,278433,3,835299,Palembang,cancelled,2024-12-29,CUST003902
TRX0061125,Kemeja Flannel,Fashion,179761,2,359522,Bandung,returned,2024-08-02,CUST043276
TRX0061126,Tas Gym Waterproof,Sports,243903,2,487806,Bekasi,completed,2024-09-07,CUST049405
TRX0061127,Tas Ransel Kulit,Fashion,614792,1,614792,Bekasi,returned,2024-06-04,CUST045307
TRX0061128,Pot Keramik Set,Home & Garden,203672,1,203672,Surabaya,completed,2024-07-21,CUST023050
TRX0061129,Sepatu Lari Pro,Sports,842009,3,2526027,Bekasi,completed,2024-10-01,CUST016988
TRX0061130,TWS Earbuds,Electronics,456065,5,2280325,Semarang,completed,2024-02-27,CUST004675
TRX0061131,Laptop UltraBook,Electronics,8079674,1,8079674,Semarang,completed,2024-04-21,CUST014026
TRX0061132,Kaos Polos Premium,Fashion,143832,2,287664,Makassar,completed,2024-12-24,CUST042114
TRX0061133,Moisturizer Aloe,Beauty,170905,3,512715,Surabaya,returned,2024-10-19,CUST001019
TRX0061134,Kaos Polos Premium,Fashion,126831,1,126831,Semarang,returned,2024-04-20,CUST043946
TRX0061135,Laptop UltraBook,Electronics,9186786,3,27560358,Tangerang,completed,2024-09-21,CUST023977
TRX0061136,Pot Keramik Set,Home & Garden,199714,2,399428,Jakarta,completed,2024-09-11,CUST015168
TRX0061137,Powerbank 20K,Electronics,246066,3,738198,Palembang,completed,2024-01-22,CUST038545
TRX0061138,Pot Keramik Set,Home & Garden,234256,2,468512,Bekasi,completed,2024-08-31,CUST022044
TRX0061139,TWS Earbuds,Electronics,423707,2,847414,Surabaya,completed,2024-10-07,CUST044581
TRX0061140,Lampu LED Strip,Home & Garden,81715,4,326860,Bekasi,returned,2024-01-19,CUST044292
TRX0061141,Komik Manga Vol 1,Books,64958,1,64958,Medan,cancelled,2024-05-31,CUST008088
TRX0061142,Puzzle 1000 pcs,Toys,128942,3,386826,Medan,completed,2024-09-21,CUST011138
TRX0061143,Celana Chino,Fashion,288051,1,288051,Bekasi,completed,2024-11-22,CUST006403
TRX0061144,Masker Wajah Sheet,Beauty,48544,2,97088,Bekasi,completed,2024-02-16,CUST032575
TRX0061145,Celana Chino,Fashion,306815,1,306815,Semarang,returned,2024-01-26,CUST005698
TRX0061146,Kemeja Flannel,Fashion,224578,5,1122890,Surabaya,cancelled,2024-02-04,CUST018881
TRX0061147,Madu Asli 500ml,Food & Beverage,113700,5,568500,Makassar,completed,2024-06-03,CUST030417
TRX0061148,RC Car Offroad,Toys,333272,5,1666360,Makassar,cancelled,2024-12-14,CUST037324
TRX0061149,Pot Keramik Set,Home & Garden,218476,3,655428,Semarang,completed,2024-02-19,CUST005475
TRX0061150,Sepatu Lari Pro,Sports,865060,1,865060,Makassar,cancelled,2024-04-30,CUST022274
TRX0061151,Dumbbell 5kg Pair,Sports,349743,2,699486,Bandung,completed,2024-12-27,CUST018098
TRX0061152,Lampu LED Strip,Home & Garden,94314,1,94314,Makassar,completed,2024-03-15,CUST005293
TRX0061153,Sunscreen SPF50,Beauty,130626,2,261252,Depok,completed,2024-10-14,CUST017919
TRX0061154,Green Tea Premium,Food & Beverage,55288,2,110576,Jakarta,completed,2024-05-31,CUST013874
TRX0061155,RC Car Offroad,Toys,359561,4,1438244,Semarang,completed,2024-10-16,CUST021302
TRX0061156,Smartphone X12,Electronics,3234948,3,9704844,Palembang,returned,2024-02-08,CUST014974
TRX0061157,Granola Homemade,Food & Beverage,69609,5,348045,Makassar,cancelled,2024-08-08,CUST006764
TRX0061158,Celana Chino,Fashion,324316,5,1621580,Palembang,completed,2024-08-05,CUST004519
TRX0061159,Powerbank 20K,Electronics,262480,1,262480,Medan,completed,2024-06-24,CUST036281
TRX0061160,Granola Homemade,Food & Beverage,70832,3,212496,Makassar,completed,2024-03-14,CUST035772
TRX0061161,Lego City Set,Toys,440991,5,2204955,Semarang,cancelled,2024-09-29,CUST030667
TRX0061162,Sneakers Canvas,Fashion,392383,5,1961915,Depok,cancelled,2024-06-29,CUST040440
TRX0061163,Jump Rope Speed,Sports,87682,1,87682,Makassar,cancelled,2024-12-16,CUST013664
TRX0061164,Green Tea Premium,Food & Beverage,57025,5,285125,Surabaya,completed,2024-06-26,CUST005589
TRX0061165,Celana Chino,Fashion,272522,3,817566,Medan,completed,2024-01-07,CUST011868
TRX0061166,Novel Bestseller,Books,89305,1,89305,Makassar,completed,2024-06-27,CUST038239
TRX0061167,Lego City Set,Toys,514158,5,2570790,Semarang,completed,2024-01-12,CUST015530
TRX0061168,Moisturizer Aloe,Beauty,163662,2,327324,Tangerang,cancelled,2024-02-04,CUST025498
TRX0061169,Lego City Set,Toys,407004,3,1221012,Semarang,completed,2024-02-09,CUST035951
TRX0061170,TWS Earbuds,Electronics,428738,5,2143690,Semarang,cancelled,2024-03-29,CUST035510
TRX0061171,Sneakers Canvas,Fashion,369991,1,369991,Surabaya,completed,2024-12-03,CUST013878
TRX0061172,Granola Homemade,Food & Beverage,83636,5,418180,Bekasi,returned,2024-04-07,CUST014602
TRX0061173,Playdough Set,Toys,81760,3,245280,Bekasi,completed,2024-07-13,CUST020770
TRX0061174,Sunscreen SPF50,Beauty,162878,2,325756,Bandung,completed,2024-04-19,CUST030196
TRX0061175,Matras Yoga 6mm,Sports,166499,5,832495,Makassar,completed,2024-12-09,CUST017905
TRX0061176,Lego City Set,Toys,404975,2,809950,Depok,returned,2024-03-10,CUST017360
TRX0061177,Puzzle 1000 pcs,Toys,129324,4,517296,Depok,completed,2024-04-02,CUST010668
TRX0061178,Lampu LED Strip,Home & Garden,84072,2,168144,Bandung,completed,2024-04-03,CUST001781
TRX0061179,Playdough Set,Toys,82283,1,82283,Makassar,cancelled,2024-06-11,CUST012706
TRX0061180,Playdough Set,Toys,104796,3,314388,Tangerang,completed,2024-03-25,CUST008325
TRX0061181,Masker Wajah Sheet,Beauty,49812,2,99624,Jakarta,completed,2024-12-09,CUST044410
TRX0061182,Green Tea Premium,Food & Beverage,48169,3,144507,Palembang,completed,2024-07-04,CUST007666
TRX0061183,Sunscreen SPF50,Beauty,142126,5,710630,Makassar,completed,2024-08-30,CUST016684
TRX0061184,Protein Bar Box,Food & Beverage,206407,5,1032035,Makassar,completed,2024-09-02,CUST044759
TRX0061185,Kopi Arabica 250g,Food & Beverage,72878,5,364390,Tangerang,completed,2024-07-21,CUST041927
TRX0061186,Tanaman Monstera,Home & Garden,145163,2,290326,Makassar,completed,2024-01-25,CUST045599
TRX0061187,Sepatu Lari Pro,Sports,952228,4,3808912,Jakarta,completed,2024-04-17,CUST036314
TRX0061188,Jump Rope Speed,Sports,72343,2,144686,Bekasi,completed,2024-04-04,CUST045863
TRX0061189,Air Purifier Mini,Home & Garden,643245,5,3216225,Jakarta,cancelled,2024-09-20,CUST039044
TRX0061190,Komik Manga Vol 1,Books,58679,4,234716,Semarang,cancelled,2024-11-25,CUST038774
TRX0061191,Tanaman Monstera,Home & Garden,156424,1,156424,Makassar,cancelled,2024-09-09,CUST016451
TRX0061192,Powerbank 20K,Electronics,273079,1,273079,Medan,returned,2024-05-23,CUST026923
TRX0061193,"Smart TV 43""",Electronics,4094128,2,8188256,Depok,completed,2024-11-28,CUST021084
TRX0061194,Lego City Set,Toys,477328,4,1909312,Medan,returned,2024-03-13,CUST000003
TRX0061195,Serum Vitamin C,Beauty,269881,1,269881,Semarang,completed,2024-09-16,CUST044658
TRX0061196,Sepatu Lari Pro,Sports,815691,5,4078455,Depok,completed,2024-03-17,CUST043026
TRX0061197,Moisturizer Aloe,Beauty,175104,5,875520,Bekasi,completed,2024-05-12,CUST047056
TRX0061198,Powerbank 20K,Electronics,269566,1,269566,Jakarta,returned,2024-06-05,CUST000715
TRX0061199,Lip Cream Matte,Beauty,83355,5,416775,Bandung,completed,2024-08-15,CUST005484
TRX0061200,Matras Yoga 6mm,Sports,198917,5,994585,Semarang,completed,2024-11-17,CUST002638
TRX0061201,Matras Yoga 6mm,Sports,193890,3,581670,Surabaya,completed,2024-05-13,CUST017647
TRX0061202,Masker Wajah Sheet,Beauty,51456,5,257280,Semarang,cancelled,2024-03-12,CUST001348
TRX0061203,Granola Homemade,Food & Beverage,71838,4,287352,Makassar,completed,2024-01-19,CUST030293
TRX0061204,Komik Manga Vol 1,Books,72353,5,361765,Bandung,completed,2024-03-27,CUST041112
TRX0061205,Lego City Set,Toys,422777,4,1691108,Bekasi,completed,2024-04-11,CUST045882
TRX0061206,Granola Homemade,Food & Beverage,80320,2,160640,Jakarta,cancelled,2024-05-27,CUST048797
TRX0061207,"Smart TV 43""",Electronics,4307193,5,21535965,Bekasi,completed,2024-08-24,CUST044791
TRX0061208,Sepatu Lari Pro,Sports,966477,3,2899431,Semarang,completed,2024-02-26,CUST002190
TRX0061209,Matras Yoga 6mm,Sports,155248,2,310496,Bandung,returned,2024-03-03,CUST035163
TRX0061210,"Smart TV 43""",Electronics,3956077,3,11868231,Tangerang,completed,2024-06-10,CUST040703
TRX0061211,Air Purifier Mini,Home & Garden,626653,3,1879959,Jakarta,completed,2024-08-14,CUST048806
TRX0061212,Puzzle 1000 pcs,Toys,111226,2,222452,Bekasi,completed,2024-01-12,CUST012988
TRX0061213,Sepatu Lari Pro,Sports,975149,2,1950298,Depok,returned,2024-10-06,CUST047811
TRX0061214,TWS Earbuds,Electronics,442836,5,2214180,Makassar,completed,2024-08-07,CUST029838
TRX0061215,Atomic Habits ID,Books,102523,1,102523,Makassar,completed,2024-11-26,CUST023460
TRX0061216,Smartphone X12,Electronics,3212418,3,9637254,Surabaya,cancelled,2024-12-15,CUST001611
TRX0061217,Buku Pemrograman Py,Books,163461,3,490383,Jakarta,returned,2024-01-29,CUST002535
TRX0061218,Lip Cream Matte,Beauty,80383,1,80383,Bekasi,cancelled,2024-12-06,CUST027214
TRX0061219,Serum Vitamin C,Beauty,254583,3,763749,Makassar,completed,2024-09-07,CUST006496
TRX0061220,Rich Dad Poor Dad,Books,96041,2,192082,Tangerang,completed,2024-02-05,CUST006281
TRX0061221,Kaos Polos Premium,Fashion,118366,5,591830,Bandung,cancelled,2024-04-21,CUST029995
TRX0061222,Dumbbell 5kg Pair,Sports,336385,1,336385,Jakarta,completed,2024-01-14,CUST047412
TRX0061223,Masker Wajah Sheet,Beauty,45875,3,137625,Semarang,returned,2024-08-26,CUST023403
TRX0061224,Novel Bestseller,Books,94633,3,283899,Bekasi,returned,2024-11-01,CUST017271
TRX0061225,Sneakers Canvas,Fashion,426313,1,426313,Surabaya,cancelled,2024-04-15,CUST016951
TRX0061226,Protein Bar Box,Food & Beverage,219379,3,658137,Bandung,completed,2024-01-20,CUST013042
TRX0061227,Dumbbell 5kg Pair,Sports,362054,2,724108,Surabaya,completed,2024-04-20,CUST041361
TRX0061228,Moisturizer Aloe,Beauty,160971,3,482913,Jakarta,cancelled,2024-10-23,CUST009927
TRX0061229,Celana Chino,Fashion,284251,5,1421255,Depok,completed,2024-04-10,CUST027632
TRX0061230,Serum Vitamin C,Beauty,204828,1,204828,Surabaya,completed,2024-10-01,CUST013152
TRX0061231,Sneakers Canvas,Fashion,348497,5,1742485,Bandung,completed,2024-12-02,CUST048242
TRX0061232,Granola Homemade,Food & Beverage,65476,5,327380,Tangerang,returned,2024-06-30,CUST003235
TRX0061233,Masker Wajah Sheet,Beauty,46285,5,231425,Surabaya,completed,2024-04-11,CUST006235
TRX0061234,Green Tea Premium,Food & Beverage,61916,1,61916,Makassar,cancelled,2024-07-22,CUST022454
TRX0061235,Matras Yoga 6mm,Sports,173891,3,521673,Makassar,completed,2024-03-27,CUST003410
TRX0061236,Sepatu Lari Pro,Sports,864706,5,4323530,Surabaya,completed,2024-12-28,CUST038794
TRX0061237,Pot Keramik Set,Home & Garden,239184,2,478368,Bekasi,returned,2024-12-15,CUST013406
TRX0061238,Puzzle 1000 pcs,Toys,109208,4,436832,Medan,returned,2024-07-23,CUST039716
TRX0061239,Buku Pemrograman Py,Books,135638,5,678190,Palembang,returned,2024-10-20,CUST044224
TRX0061240,Sunscreen SPF50,Beauty,138695,5,693475,Jakarta,returned,2024-02-15,CUST014343
TRX0061241,Kemeja Flannel,Fashion,195066,3,585198,Medan,completed,2024-07-22,CUST041865
TRX0061242,Tas Gym Waterproof,Sports,243581,1,243581,Surabaya,cancelled,2024-05-14,CUST041743
TRX0061243,Sepatu Lari Pro,Sports,797560,4,3190240,Surabaya,returned,2024-08-06,CUST037658
TRX0061244,Sneakers Canvas,Fashion,406131,3,1218393,Jakarta,completed,2024-04-21,CUST027827
TRX0061245,Moisturizer Aloe,Beauty,179327,2,358654,Bekasi,completed,2024-06-09,CUST014084
TRX0061246,Pot Keramik Set,Home & Garden,229498,2,458996,Bekasi,returned,2024-09-20,CUST028442
TRX0061247,Tanaman Monstera,Home & Garden,163612,3,490836,Jakarta,returned,2024-11-23,CUST047531
TRX0061248,Masker Wajah Sheet,Beauty,45850,2,91700,Medan,completed,2024-03-23,CUST017331
TRX0061249,Tanaman Monstera,Home & Garden,125802,4,503208,Bandung,completed,2024-10-25,CUST027787
TRX0061250,Matras Yoga 6mm,Sports,169388,4,677552,Jakarta,completed,2024-02-24,CUST006644
TRX0061251,Lampu LED Strip,Home & Garden,80969,3,242907,Bandung,completed,2024-05-18,CUST046317
TRX0061252,Puzzle 1000 pcs,Toys,123953,1,123953,Jakarta,completed,2024-06-25,CUST022504
TRX0061253,Tas Gym Waterproof,Sports,274542,4,1098168,Tangerang,returned,2024-12-13,CUST003388
TRX0061254,Masker Wajah Sheet,Beauty,41539,5,207695,Tangerang,completed,2024-06-02,CUST003948
TRX0061255,Masker Wajah Sheet,Beauty,40206,3,120618,Depok,completed,2024-08-10,CUST012765
TRX0061256,Puzzle 1000 pcs,Toys,118298,2,236596,Bandung,completed,2024-01-30,CUST027954
TRX0061257,Tas Ransel Kulit,Fashion,616982,4,2467928,Surabaya,completed,2024-12-12,CUST045053
TRX0061258,Tas Ransel Kulit,Fashion,614488,1,614488,Makassar,completed,2024-08-27,CUST010377
TRX0061259,RC Car Offroad,Toys,435692,4,1742768,Surabaya,cancelled,2024-11-30,CUST042165
TRX0061260,Komik Manga Vol 1,Books,67263,4,269052,Surabaya,completed,2024-06-22,CUST024028
