TransactionID,CustomerID,ProductCategory,SalesPrice,Quantity,TransactionDate,Region,DiscountCode
TF4843,C142,FOOD,9.0,7,2024-05-24,Central,DISC05
TF4844,C462,FOOD,10.95,9,2024-12-19,West,DISC01
TF4845,C250,FOOD,12.08,6,2024-12-04,East,DISC05
TF4846,C424,FOOD,13.11,2,2024-10-20,East,DISC05
TF4847,C317,CLOTHING,76.74,9,2024-04-01,West,DISC01
TF4848,C868,FOOD,10.86,3,2024-06-28,Central,DISC05
TF4849,C552,CLOTHING,40.0,9,2024-06-13,,DISC01
TF4850,C974,FOOD,16.55,1,2024-12-13,West,DISC05
TF4851,C836,CLOTHING,76.19,2,2024-10-27,,DISC05
TF4852,C836,FOOD,13.37,5,2024-03-28,East,DISC05
TF4853,C976,CLOTHING,62.28,2,2024-01-25,,DISC01
TF4854,C283,CLOTHING,72.21,10,2024-09-25,West,DISC01
TF4855,C608,FOOD,9.04,1,2024-05-25,West,DISC05
TF4856,C893,FOOD,10.35,6,2024-03-25,East,DISC05
TF4857,C759,FOOD,9.0,3,2024-11-17,Central,DISC05
TF4858,C956,CLOTHING,73.59,9,2024-04-03,West,DISC05
TF4859,C958,FOOD,15.64,5,2024-11-19,East,DISC01
TF4860,C524,CLOTHING,66.48,6,2024-04-04,,DISC05
TF4861,C705,CLOTHING,82.18,10,2024-08-27,East,DISC01
TF4862,C532,FOOD,17.0,2,2024-05-20,,DISC05
TF4863,C617,CLOTHING,52.84,7,2024-04-04,East,DISC05
TF4864,C180,CLOTHING,69.46,3,2024-03-31,,DISC01
TF4865,C605,CLOTHING,68.85,1,2024-09-14,East,DISC01
TF4866,C906,CLOTHING,59.72,7,2024-07-20,West,DISC05
TF4867,C989,FOOD,17.0,5,2024-01-03,West,DISC05
TF4868,C705,FOOD,11.7,3,2024-01-02,East,DISC01
TF4869,C152,CLOTHING,45.21,7,2024-08-03,Central,DISC05
TF4870,C462,FOOD,9.0,2,2024-08-16,West,DISC05
TF4871,C868,CLOTHING,47.7,7,2024-06-27,,DISC05
TF4872,C788,CLOTHING,77.45,10,2024-01-13,Central,DISC05
TF4873,C915,FOOD,14.57,4,2024-06-10,East,DISC01
TF4874,C416,FOOD,14.27,4,2024-05-03,West,DISC01
TF4875,C184,CLOTHING,48.88,5,2024-11-02,,DISC05
TF4876,C1078,FOOD,15.59,6,2024-07-28,Central,DISC05
TF4877,C719,CLOTHING,44.64,4,2024-01-19,West,DISC05
TF4878,C395,CLOTHING,59.78,1,2024-06-18,Central,DISC05
TF4879,C147,CLOTHING,51.79,10,2024-09-22,West,DISC01
TF4880,C680,CLOTHING,40.0,3,2024-06-09,West,DISC01
TF4881,C905,FOOD,10.73,8,2024-01-08,Central,DISC05
TF4882,C449,CLOTHING,79.31,10,2024-08-17,East,DISC05
TF4883,C256,FOOD,9.76,10,2024-06-16,,DISC05
TF4884,C721,FOOD,16.78,1,2024-03-24,Central,DISC05
TF4885,C1067,FOOD,10.41,5,2024-12-23,,DISC01
TF4886,C397,FOOD,10.72,1,2024-01-01,East,DISC05
TF4887,C142,FOOD,12.09,3,2024-12-11,East,DISC01
TF4888,C1077,CLOTHING,47.6,7,2024-06-09,East,DISC05
TF4889,C955,CLOTHING,51.17,3,2024-09-19,West,DISC01
TF4890,C769,CLOTHING,47.81,3,2024-10-21,Central,DISC05
TF4891,C395,FOOD,11.73,7,2024-12-24,West,DISC01
TF4892,C176,CLOTHING,48.69,1,2024-05-24,Central,DISC01
TF4893,C234,CLOTHING,65.67,4,2024-12-28,,DISC01
TF4894,C820,FOOD,10.69,5,2024-11-10,,DISC01
TF4895,C654,FOOD,16.87,3,2024-07-23,West,DISC05
TF4896,C1056,CLOTHING,70.88,10,2024-12-10,,DISC01
TF4897,C130,CLOTHING,55.68,7,2024-08-06,West,DISC01
TF4898,C485,CLOTHING,41.59,3,2024-01-26,,DISC01
TF4899,C113,FOOD,9.0,1,2024-03-16,West,DISC01
TF4900,C431,FOOD,9.0,10,2024-01-06,Central,DISC01
TF4901,C833,CLOTHING,40.0,9,2024-08-16,West,DISC01
TF4902,C1030,FOOD,13.78,1,2024-10-26,Central,DISC05
TF4903,C815,CLOTHING,58.69,1,2024-04-03,Central,DISC05
TF4904,C344,FOOD,15.38,6,2024-06-19,West,DISC05
TF4905,C942,CLOTHING,71.8,6,2024-10-17,,DISC05
TF4906,C141,FOOD,11.05,3,2024-07-30,,DISC01
TF4907,C1016,CLOTHING,65.25,2,2024-12-02,West,DISC01
TF4908,C285,FOOD,10.79,6,2024-04-24,East,DISC05
TF4909,C298,CLOTHING,62.63,9,2024-01-30,East,DISC01
TF4910,C488,FOOD,12.62,4,2024-12-16,,DISC01
TF4911,C194,FOOD,16.2,6,2024-01-01,Central,DISC05
TF4912,C367,CLOTHING,52.91,5,2024-06-12,West,DISC01
TF4913,C130,FOOD,12.89,6,2024-01-10,,DISC05
TF4914,C454,CLOTHING,68.87,9,2024-09-01,East,DISC01
TF4915,C926,CLOTHING,80.53,4,2024-05-06,East,DISC01
TF4916,C717,CLOTHING,58.41,10,2024-11-03,East,DISC01
TF4917,C265,CLOTHING,62.8,6,2024-02-21,Central,DISC01
TF4918,C989,CLOTHING,78.07,2,2024-03-08,East,DISC05
TF4919,C194,FOOD,13.44,1,2024-12-18,Central,DISC05
TF4920,C1049,CLOTHING,56.92,5,2024-12-23,Central,DISC01
TF4921,C850,FOOD,14.76,7,2024-01-31,,DISC05
TF4922,C924,FOOD,12.77,9,2024-07-22,West,DISC05
TF4923,C572,CLOTHING,48.99,9,2024-09-10,West,DISC05
TF4924,C997,CLOTHING,43.65,7,2024-03-26,Central,DISC05
TF4925,C480,CLOTHING,59.17,1,2024-04-04,East,DISC05
TF4926,C670,CLOTHING,59.41,1,2024-11-12,East,DISC05
TF4927,C905,FOOD,15.91,8,2024-08-15,Central,DISC01
TF4928,C1074,CLOTHING,57.44,8,2024-05-30,East,DISC01
TF4929,C404,FOOD,9.67,10,2024-11-19,,DISC01
TF4930,C208,CLOTHING,74.32,6,2024-11-12,,DISC01
TF4931,C312,FOOD,16.67,9,2024-10-01,East,DISC01
TF4932,C695,CLOTHING,46.24,3,2024-11-11,West,DISC01
TF4933,C1078,FOOD,13.84,3,2024-11-26,Central,DISC05
TF4934,C260,FOOD,9.0,8,2024-02-29,East,DISC01
TF4935,C407,CLOTHING,40.0,6,2024-07-15,West,DISC05
TF4936,C1058,CLOTHING,53.26,1,2024-07-26,East,DISC01
TF4937,C409,CLOTHING,57.12,9,2024-07-20,Central,DISC01
TF4938,C141,FOOD,14.33,1,2024-12-08,Central,DISC01
TF4939,C178,CLOTHING,40.0,2,2024-03-13,West,DISC01
TF4940,C188,FOOD,10.72,9,2024-03-24,,DISC01
TF4941,C183,FOOD,14.18,3,2024-02-17,West,DISC05
TF4942,C684,CLOTHING,48.17,7,2024-09-16,East,DISC01
TF4943,C529,FOOD,12.7,3,2024-02-17,,DISC01
TF4944,C964,FOOD,14.27,9,2024-08-10,West,DISC05
TF4945,C516,CLOTHING,54.86,10,2024-07-28,West,DISC05
TF4946,C421,FOOD,17.0,6,2024-02-08,East,DISC05
TF4947,C636,CLOTHING,66.21,6,2024-12-22,East,DISC05
TF4948,C858,CLOTHING,70.24,1,2024-02-06,West,DISC05
TF4949,C831,CLOTHING,59.89,3,2024-07-23,East,DISC05
TF4950,C753,FOOD,14.81,2,2024-02-09,West,DISC01
TF4951,C1059,FOOD,16.99,4,2024-01-05,Central,DISC01
TF4952,C472,FOOD,15.6,3,2024-07-06,Central,DISC05
TF4953,C826,CLOTHING,61.72,2,2024-09-26,Central,DISC05
TF4954,C760,CLOTHING,62.84,9,2024-05-20,East,DISC01
TF4955,C209,CLOTHING,74.48,7,2024-01-10,,DISC01
TF4956,C215,CLOTHING,49.62,7,2024-11-01,,DISC01
TF4957,C243,FOOD,13.37,9,2024-05-31,Central,DISC05
TF4958,C936,FOOD,15.82,1,2024-11-18,,DISC01
TF4959,C1052,CLOTHING,58.15,2,2024-12-12,,DISC05
TF4960,C197,CLOTHING,50.69,8,2024-08-20,West,DISC05
TF4961,C335,FOOD,14.92,4,2024-01-07,Central,DISC01
TF4962,C641,CLOTHING,44.04,3,2024-04-09,West,DISC05
TF4963,C204,FOOD,11.58,3,2024-10-12,East,DISC05
TF4964,C865,CLOTHING,48.47,4,2024-11-10,East,DISC01
TF4965,C186,FOOD,14.44,2,2024-09-21,,DISC01
TF4966,C984,CLOTHING,74.94,10,2024-03-23,East,DISC05
TF4967,C1066,FOOD,16.37,3,2024-08-23,,DISC05
TF4968,C550,FOOD,12.47,3,2024-02-11,West,DISC05
TF4969,C683,CLOTHING,75.72,6,2024-05-21,East,DISC01
TF4970,C367,FOOD,17.0,3,2024-03-31,Central,DISC01
TF4971,C1090,CLOTHING,67.4,8,2024-07-13,Central,DISC01
TF4972,C1040,FOOD,14.15,1,2024-01-18,Central,DISC05
TF4973,C279,CLOTHING,59.81,4,2024-08-07,East,DISC01
TF4974,C484,FOOD,17.0,1,2024-08-24,Central,DISC05
TF4975,C173,CLOTHING,40.0,2,2024-12-19,,DISC01
TF4976,C464,CLOTHING,63.16,10,2024-09-12,,DISC05
TF4977,C590,FOOD,9.0,8,2024-03-20,,DISC05
TF4978,C344,CLOTHING,60.12,8,2024-09-02,,DISC01
TF4979,C699,FOOD,15.55,3,2024-11-19,Central,DISC05
TF4980,C221,FOOD,14.19,8,2024-01-22,West,DISC01
TF4981,C1092,FOOD,11.31,4,2024-08-18,East,DISC01
TF4982,C171,CLOTHING,50.58,3,2024-11-30,West,DISC05
TF4983,C708,FOOD,15.85,4,2024-11-09,,DISC05
TF4984,C971,CLOTHING,82.79,5,2024-06-20,East,DISC05
TF4985,C900,FOOD,16.87,9,2024-10-14,East,DISC05
TF4986,C807,FOOD,10.11,7,2024-11-22,East,DISC01
TF4987,C924,FOOD,13.15,10,2024-06-09,Central,DISC05
TF4988,C163,FOOD,9.31,7,2024-09-17,West,DISC05
TF4989,C809,CLOTHING,46.01,1,2024-11-23,Central,DISC01
TF4990,C496,CLOTHING,56.51,6,2024-01-05,Central,DISC05
TF4991,C563,CLOTHING,68.39,1,2024-03-31,West,DISC01
TF4992,C328,CLOTHING,54.63,3,2024-02-08,,DISC01
TF4993,C982,CLOTHING,51.59,7,2024-12-22,East,DISC01
TF4994,C772,FOOD,9.0,6,2024-04-21,East,DISC01
TF4995,C593,FOOD,11.37,3,2024-07-31,,DISC05
TF4996,C871,CLOTHING,66.19,7,2024-11-03,East,DISC01
TF4997,C893,CLOTHING,60.78,8,2024-09-28,Central,DISC01
TF4998,C1072,CLOTHING,63.69,9,2024-03-23,,DISC05
TF4999,C228,FOOD,12.31,4,2024-11-03,West,DISC05
TF5000,C344,FOOD,10.23,8,2024-12-01,,DISC05
T00001,C833,BOOKS,15.14,9,2024-11-26,East,DISC01
T00002,C920,TOYS,34.48,1,2024-11-26,East,DISC01
T00003,C1029,TOYS,31.13,10,2024-11-02,East,DISC01
T00004,C609,CLOTHING,49.91,10,2024-03-03,Central,
T00005,C687,TOYS,26.0,4,2024-11-07,West,
T00006,C750,CLOTHING,53.81,5,2024-12-25,West,DISC05
T00007,C727,CLOTHING,62.02,10,2024-06-29,Central,DISC05
T00008,C782,BOOKS,10.96,1,2024-02-03,West,
T00009,C553,HOME,98.75,9,2024-01-25,East,DISC01
T00010,C544,HOME,82.31,4,2024-02-13,West,DISC01
T00011,C869,TOYS,35.58,9,2024-02-02,West,DISC01
T00012,C300,HOME,102.43,7,2024-08-24,Central,
T00013,C991,CLOTHING,74.14,7,2024-06-24,Central,DISC01
T00014,C736,BOOKS,40.43,10,2024-11-07,East,DISC01
T00015,C1044,CLOTHING,86.0,5,2024-06-05,East,DISC02
T00016,C769,CLOTHING,80.25,1,2024-08-24,East,DISC05
T00017,C927,FOOD,10.08,6,2024-06-24,Central,DISC05
T00018,C423,BOOKS,36.31,7,2024-05-08,Central,DISC02
T00019,C1005,ELECTRONICS,191.82,4,2024-09-28,East,
T00020,C1095,HOME,116.08,8,2024-07-23,Central,DISC02
T00021,C320,HOME,104.53,3,2024-09-18,East,
T00022,C220,CLOTHING,40.0,10,2024-12-01,Central,DISC01
T00023,C1087,TOYS,28.05,7,2024-06-17,Central,DISC02
T00024,C138,CLOTHING,76.84,4,2024-03-24,East,
T00025,C827,TOYS,35.26,2,2024-03-15,West,DISC01
T00026,C1017,HOME,102.87,4,2024-08-07,West,DISC02
T00027,C118,TOYS,35.41,8,2024-12-29,Central,
T00028,C865,BOOKS,39.31,7,2024-12-03,Central,DISC01
T00029,C893,CLOTHING,82.17,4,2024-10-24,Central,DISC02
T00030,C805,FOOD,16.46,5,2024-10-26,West,
T00031,C762,BOOKS,17.72,8,2024-07-05,Central,DISC02
T00032,C252,BOOKS,23.58,6,2024-12-25,Central,
T00033,C155,BOOKS,29.68,4,2024-07-01,East,
T00034,C126,CLOTHING,47.9,7,2024-07-29,West,DISC05
T00035,C806,BOOKS,23.84,7,2024-06-24,Central,
T00036,C338,CLOTHING,78.52,8,2024-11-23,East,DISC05
T00037,C493,ELECTRONICS,310.51,6,2024-01-10,West,DISC05
T00038,C103,HOME,85.51,9,2024-11-25,East,DISC05
T00039,C478,BOOKS,10.0,2,2024-03-07,West,
T00040,C661,CLOTHING,64.07,2,2024-04-24,East,DISC01
T00041,C990,BOOKS,16.45,4,2024-07-02,East,DISC05
T00042,C533,BOOKS,27.35,2,2024-02-23,Central,DISC01
T00043,C1083,ELECTRONICS,199.62,5,2024-04-05,East,DISC01
T00044,C314,TOYS,44.64,8,2024-04-05,East,
T00045,C549,CLOTHING,65.61,10,2024-12-09,West,DISC02
T00046,C508,TOYS,38.22,10,2024-11-26,Central,DISC02
T00047,C128,BOOKS,34.56,9,2024-09-14,East,
T00048,C669,TOYS,32.69,8,2024-04-28,Central,DISC05
T00049,C883,FOOD,17.0,3,2024-04-02,East,
T00050,C980,TOYS,34.38,7,2024-10-26,East,DISC02
T00051,C279,BOOKS,49.73,8,2024-06-17,Central,DISC05
T00052,C154,ELECTRONICS,190.82,8,2024-12-16,West,
T00053,C426,TOYS,33.37,8,2024-05-09,West,
T00054,C795,CLOTHING,70.76,2,2024-12-09,East,DISC01
T00055,C540,CLOTHING,61.3,3,2024-06-05,Central,DISC01
T00056,C294,HOME,110.17,6,2024-07-21,Central,DISC01
T00057,C720,TOYS,44.73,3,2024-01-21,West,DISC01
T00058,C1064,ELECTRONICS,163.35,10,2024-03-12,West,DISC01
T00059,C375,FOOD,11.06,9,2024-04-19,West,DISC01
T00060,C989,BOOKS,25.63,7,2024-02-17,East,DISC05
T00061,C405,BOOKS,22.41,9,2024-05-23,West,DISC05
T00062,C1059,FOOD,12.1,2,2024-09-13,East,DISC01
T00063,C1000,FOOD,13.42,5,2024-02-08,East,
T00064,C929,FOOD,14.68,10,2024-01-18,Central,DISC02
T00065,C108,FOOD,11.13,1,2024-06-14,East,DISC05
T00066,C429,FOOD,10.66,8,2024-05-31,East,
T00067,C649,CLOTHING,61.59,3,2024-11-11,East,DISC01
T00068,C579,HOME,122.81,6,2024-06-23,East,DISC02
T00069,C527,TOYS,30.66,6,2024-06-09,East,
T00070,C733,CLOTHING,53.86,2,2024-03-21,East,DISC05
T00071,C145,ELECTRONICS,193.67,2,2024-11-09,Central,DISC01
T00072,C586,CLOTHING,59.73,3,2024-07-24,East,DISC02
T00073,C190,BOOKS,19.05,6,2024-02-24,West,
T00074,C601,ELECTRONICS,234.03,2,2024-03-28,West,DISC05
T00075,C233,FOOD,13.39,9,2024-04-07,East,DISC05
T00076,C685,HOME,87.29,6,2024-01-15,East,DISC02
T00077,C780,CLOTHING,54.99,5,2024-10-24,Central,DISC02
T00078,C1021,FOOD,11.75,2,2024-12-20,West,DISC05
T00079,C758,ELECTRONICS,304.76,8,2024-02-06,West,DISC01
T00080,C204,CLOTHING,56.31,1,2024-08-12,Central,DISC05
T00081,C740,ELECTRONICS,224.13,8,2024-04-18,Central,DISC01
T00082,C214,TOYS,37.36,5,2024-08-24,Central,DISC02
T00083,C354,ELECTRONICS,185.15,1,2024-12-29,East,DISC05
T00084,C556,HOME,82.67,9,2024-12-16,Central,DISC01
T00085,C618,CLOTHING,60.41,7,2024-04-14,East,DISC05
T00086,C541,ELECTRONICS,238.63,9,2024-07-22,West,DISC01
T00087,C816,HOME,95.28,2,2024-10-18,East,DISC05
T00088,C425,HOME,100.87,9,2024-11-18,East,DISC01
T00089,C776,CLOTHING,51.53,10,2024-10-24,East,DISC05
T00090,C588,HOME,75.25,6,2024-03-05,East,DISC02
T00091,C542,TOYS,36.24,3,2024-12-19,West,DISC02
T00092,C292,FOOD,13.48,9,2024-01-13,Central,DISC05
T00093,C114,HOME,108.18,3,2024-01-04,East,DISC05
T00094,C536,BOOKS,10.0,2,2024-06-15,West,DISC05
T00095,C1052,BOOKS,42.27,3,2024-09-02,Central,
T00096,C275,TOYS,36.47,1,2024-07-18,West,
T00097,C1016,TOYS,39.89,10,2024-05-16,East,DISC02
T00098,C375,FOOD,13.11,8,2024-10-12,East,DISC01
T00099,C442,TOYS,50.33,8,2024-09-18,West,DISC01
T00100,C1015,ELECTRONICS,222.82,10,2024-07-27,East,
T00101,C340,BOOKS,25.6,3,2024-08-31,Central,
T00102,C513,ELECTRONICS,140.74,3,2024-05-01,East,DISC01
T00103,C742,HOME,87.37,10,2024-04-07,East,
T00104,C151,FOOD,12.32,4,2024-12-15,East,
T00105,C893,CLOTHING,53.69,6,2024-11-15,Central,
T00106,C339,CLOTHING,68.58,8,2024-08-31,East,DISC05
T00107,C623,FOOD,15.12,10,2024-09-11,Central,DISC01
T00108,C914,CLOTHING,67.2,4,2024-05-30,West,
T00109,C955,FOOD,14.87,7,2024-06-05,East,DISC01
T00110,C687,HOME,111.03,5,2024-10-02,Central,DISC02
T00111,C177,TOYS,31.22,1,2024-01-18,West,DISC05
T00112,C142,FOOD,10.33,1,2024-09-24,West,
T00113,C1039,HOME,107.03,3,2024-04-17,Central,DISC01
T00114,C1010,FOOD,15.34,2,2024-06-09,East,DISC05
T00115,C877,HOME,128.61,1,2024-08-21,Central,
T00116,C112,BOOKS,63.12,1,2024-04-19,East,DISC02
T00117,C606,TOYS,41.03,9,2024-07-13,Central,
T00118,C1027,FOOD,15.53,7,2024-01-05,East,DISC01
T00119,C1013,TOYS,51.2,7,2024-11-27,West,DISC05
T00120,C376,FOOD,12.63,1,2024-11-26,East,
T00121,C125,BOOKS,10.0,9,2024-05-22,West,DISC02
T00122,C606,CLOTHING,51.24,5,2024-07-15,West,DISC01
T00123,C870,TOYS,26.0,4,2024-11-16,East,
T00124,C364,CLOTHING,52.67,10,2024-10-05,Central,
T00125,C365,FOOD,15.38,4,2024-09-16,West,DISC01
T00126,C848,BOOKS,20.06,10,2024-04-19,East,DISC01
T00127,C481,HOME,108.01,2,2024-06-20,East,
T00128,C946,HOME,102.75,3,2024-10-08,East,DISC05
T00129,C954,TOYS,35.03,8,2024-10-16,West,
T00130,C668,ELECTRONICS,135.77,4,2024-02-26,East,DISC02
T00131,C978,CLOTHING,81.68,10,2024-03-01,West,
T00132,C961,ELECTRONICS,167.74,4,2024-04-23,Central,DISC02
T00133,C899,HOME,106.48,5,2024-11-19,West,
T00134,C1070,CLOTHING,51.88,10,2024-02-04,East,DISC05
T00135,C981,BOOKS,32.42,2,2024-06-15,Central,DISC05
T00136,C979,TOYS,28.51,2,2024-10-26,East,
T00137,C794,CLOTHING,51.16,3,2024-05-19,East,DISC05
T00138,C198,ELECTRONICS,307.22,7,2024-09-27,Central,DISC05
T00139,C363,FOOD,17.0,9,2024-10-27,East,
T00140,C558,ELECTRONICS,318.68,4,2024-05-14,West,DISC01
T00141,C537,CLOTHING,73.24,10,2024-02-18,West,DISC02
T00142,C331,TOYS,35.42,6,2024-02-20,Central,DISC01
T00143,C442,ELECTRONICS,169.93,3,2024-10-26,West,DISC05
T00144,C987,ELECTRONICS,206.1,1,2024-10-11,West,DISC01
T00145,C879,ELECTRONICS,206.86,8,2024-08-12,Central,DISC02
T00146,C483,CLOTHING,54.07,2,2024-10-04,East,DISC02
T00147,C187,ELECTRONICS,193.45,10,2024-09-19,East,DISC05
T00148,C1019,ELECTRONICS,313.79,2,2024-09-30,East,
T00149,C1019,ELECTRONICS,249.56,1,2024-06-07,Central,DISC05
T00150,C710,CLOTHING,79.96,4,2024-05-04,East,DISC02
T00151,C750,TOYS,35.62,10,2024-10-20,East,DISC05
T00152,C932,BOOKS,28.45,7,2024-11-19,Central,DISC02
T00153,C876,HOME,107.87,8,2024-10-28,West,DISC01
T00154,C562,CLOTHING,40.0,3,2024-01-09,West,DISC05
T00155,C416,TOYS,26.0,4,2024-12-04,Central,DISC01
T00156,C222,HOME,100.7,5,2024-04-05,West,DISC02
T00157,C345,FOOD,13.56,8,2024-09-16,Central,DISC02
T00158,C1051,BOOKS,47.25,3,2024-12-14,Central,DISC02
T00159,C207,CLOTHING,58.35,10,2024-06-25,Central,
T00160,C944,ELECTRONICS,95.12,8,2024-02-28,Central,DISC02
T00161,C600,CLOTHING,67.96,3,2024-11-11,Central,DISC01
T00162,C1097,BOOKS,19.35,6,2024-06-25,East,DISC05
T00163,C987,CLOTHING,62.97,9,2024-05-25,Central,DISC05
T00164,C1055,CLOTHING,58.96,3,2024-11-07,West,DISC02
T00165,C1039,CLOTHING,73.43,9,2024-01-24,West,
T00166,C695,CLOTHING,52.19,6,2024-11-01,Central,DISC02
T00167,C269,HOME,104.12,5,2024-01-22,East,DISC02
T00168,C626,BOOKS,45.03,2,2024-03-24,Central,DISC05
T00169,C187,FOOD,17.0,2,2024-12-14,West,
T00170,C1000,ELECTRONICS,224.6,8,2024-05-29,Central,DISC02
T00171,C1086,CLOTHING,46.94,6,2024-12-16,Central,DISC05
T00172,C155,TOYS,30.17,3,2024-07-30,West,
T00173,C156,CLOTHING,54.22,9,2024-07-22,East,DISC05
T00174,C1030,CLOTHING,50.78,3,2024-07-01,East,
T00175,C218,BOOKS,28.24,10,2024-12-22,Central,DISC05
T00176,C624,BOOKS,10.0,1,2024-07-17,Central,DISC02
T00177,C272,CLOTHING,83.82,4,2024-06-22,East,DISC01
T00178,C738,CLOTHING,67.58,3,2024-11-17,West,
T00179,C845,BOOKS,16.28,6,2024-03-29,West,DISC05
T00180,C433,FOOD,9.82,5,2024-10-17,West,
T00181,C806,CLOTHING,60.91,6,2024-01-24,East,
T00182,C701,HOME,91.8,4,2024-12-17,Central,DISC02
T00183,C765,FOOD,14.57,6,2024-12-19,West,DISC05
T00184,C885,HOME,99.61,7,2024-03-17,Central,DISC01
T00185,C558,FOOD,13.96,1,2024-07-14,Central,DISC02
T00186,C480,CLOTHING,64.67,1,2024-06-18,West,
T00187,C444,HOME,103.29,9,2024-06-07,Central,DISC01
T00188,C513,TOYS,34.56,9,2024-02-20,West,DISC02
T00189,C431,FOOD,9.7,6,2024-08-18,West,DISC05
T00190,C385,TOYS,26.0,6,2024-08-15,West,DISC01
T00191,C292,HOME,97.55,7,2024-09-27,Central,DISC01
T00192,C445,BOOKS,43.72,10,2024-04-19,East,
T00193,C172,TOYS,26.0,7,2024-01-15,Central,DISC02
T00194,C1012,ELECTRONICS,264.15,3,2024-03-07,East,DISC02
T00195,C138,HOME,130.0,10,2024-11-13,Central,DISC02
T00196,C121,HOME,88.5,8,2024-10-28,West,DISC05
T00197,C596,BOOKS,10.0,9,2024-03-27,East,DISC01
T00198,C577,CLOTHING,69.03,2,2024-01-18,West,DISC01
T00199,C184,CLOTHING,62.28,5,2024-04-17,West,DISC05
T00200,C145,CLOTHING,56.09,10,2024-11-09,East,DISC05
T00201,C346,TOYS,44.19,7,2024-08-17,West,DISC05
T00202,C432,CLOTHING,43.63,9,2024-10-09,Central,DISC05
T00203,C474,BOOKS,11.67,9,2024-12-18,Central,DISC05
T00204,C380,CLOTHING,75.24,7,2024-01-14,East,DISC02
T00205,C386,CLOTHING,65.45,7,2024-04-17,Central,DISC05
T00206,C836,TOYS,50.34,10,2024-09-08,East,DISC05
T00207,C1036,BOOKS,31.77,3,2024-11-17,West,DISC01
T00208,C741,FOOD,12.36,5,2024-09-27,West,DISC02
T00209,C703,TOYS,35.96,4,2024-12-13,West,DISC02
T00210,C203,HOME,125.57,6,2024-07-04,West,DISC01
T00211,C265,ELECTRONICS,233.12,1,2024-10-04,East,DISC05
T00212,C757,TOYS,37.49,3,2024-11-15,East,
T00213,C374,CLOTHING,71.75,3,2024-12-08,West,
T00214,C1069,FOOD,13.45,3,2024-06-25,West,DISC01
T00215,C609,ELECTRONICS,232.91,8,2024-07-19,West,DISC01
T00216,C616,CLOTHING,59.37,2,2024-10-19,East,
T00217,C228,BOOKS,12.14,4,2024-09-25,East,DISC02
T00218,C163,CLOTHING,55.4,1,2024-09-23,Central,DISC01
T00219,C311,ELECTRONICS,131.72,2,2024-02-20,East,DISC05
T00220,C890,HOME,124.37,8,2024-10-19,West,DISC01
T00221,C812,BOOKS,34.74,8,2024-07-12,West,DISC01
T00222,C313,TOYS,26.0,3,2024-09-26,East,DISC02
T00223,C689,CLOTHING,50.89,1,2024-03-12,Central,DISC05
T00224,C189,FOOD,13.78,2,2024-04-06,Central,DISC02
T00225,C1014,CLOTHING,53.77,2,2024-06-26,Central,DISC02
T00226,C722,CLOTHING,53.35,4,2024-03-10,Central,DISC05
T00227,C426,BOOKS,40.44,3,2024-02-05,West,DISC05
T00228,C1096,TOYS,38.99,8,2024-06-19,West,DISC02
T00229,C185,HOME,75.25,8,2024-11-29,West,DISC01
T00230,C548,BOOKS,46.63,10,2024-09-29,Central,DISC05
T00231,C335,ELECTRONICS,245.68,6,2024-04-04,East,
T00232,C951,FOOD,17.0,2,2024-02-29,West,DISC01
T00233,C948,ELECTRONICS,315.76,10,2024-01-03,Central,DISC01
T00234,C392,FOOD,9.98,7,2024-09-14,West,DISC01
T00235,C932,HOME,95.68,8,2024-02-09,East,DISC05
T00236,C625,ELECTRONICS,227.92,6,2024-11-30,West,DISC05
T00237,C640,FOOD,10.58,7,2024-11-08,West,DISC05
T00238,C759,CLOTHING,59.14,5,2024-02-29,Central,DISC05
T00239,C1074,HOME,95.22,2,2024-12-14,East,
T00240,C668,CLOTHING,60.43,4,2024-01-11,East,
T00241,C179,TOYS,37.63,9,2024-08-09,Central,
T00242,C232,HOME,112.76,6,2024-06-22,West,DISC02
T00243,C140,FOOD,14.86,2,2024-02-09,Central,DISC01
T00244,C667,FOOD,10.93,7,2024-05-03,West,
T00245,C736,FOOD,12.57,7,2024-09-14,East,DISC02
T00246,C911,ELECTRONICS,200.38,6,2024-06-17,West,DISC05
T00247,C973,ELECTRONICS,231.13,8,2024-09-23,East,
T00248,C421,ELECTRONICS,262.27,1,2024-10-23,East,DISC05
T00249,C946,HOME,101.61,1,2024-07-27,Central,DISC01
T00250,C271,FOOD,9.0,1,2024-01-03,West,
T00251,C805,TOYS,36.66,1,2024-07-29,East,DISC01
T00252,C379,ELECTRONICS,224.72,6,2024-07-16,West,DISC05
T00253,C1094,TOYS,32.22,1,2024-01-28,Central,DISC02
T00254,C815,TOYS,26.0,1,2024-11-19,West,DISC02
T00255,C862,TOYS,26.0,9,2024-11-05,West,DISC01
T00256,C572,FOOD,9.82,5,2024-11-11,East,DISC02
T00257,C101,ELECTRONICS,88.71,4,2024-08-21,Central,DISC02
T00258,C505,CLOTHING,63.1,4,2024-11-10,West,DISC05
T00259,C683,CLOTHING,47.59,5,2024-07-12,East,
T00260,C277,ELECTRONICS,156.88,6,2024-11-09,Central,
T00261,C324,ELECTRONICS,328.07,2,2024-07-11,East,DISC01
T00262,C535,CLOTHING,71.37,2,2024-10-10,East,DISC02
